decade,explicit,songLength_ms_,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,timeSignature,mode,valence,popularity
0,0,184693,0.994,0.435,0.26,0.0132,2,0.262,-12.381,0.0361,108.72,4,1,0.607,8
0,0,136066,0.406,0.611,0.764,0.955,3,0.0922,-6.192,0.034,149.126,4,1,0.961,22
0,0,303693,0.604,0.56,0.911,0.00148,7,0.58,-7.402,0.169,127.381,3,1,0.798,8
0,0,383732,0.526,0.449,0.573,0,8,0.0753,-6.343,0.0483,110.113,4,1,0.648,11
0,0,150225,0.83,0.731,0.235,0,1,0.335,-18.888,0.103,97.032,4,1,0.961,5
0,0,225400,0.115,0.877,0.451,0,7,0.577,-12.747,0.0457,134.024,4,1,0.966,7
0,0,138510,0.992,0.211,0.0278,0.392,7,0.151,-30.065,0.0539,88.217,3,1,0.0894,5
0,0,253298,0.985,0.286,0.0254,0.881,4,0.15,-26.07,0.0467,62.182,4,0,0.044,5
0,0,235160,0.0964,0.799,0.663,0,8,0.196,-7.682,0.0725,95.126,4,0,0.803,6
0,0,450456,0.447,0.308,0.457,0,0,0.0821,-8.93,0.0302,134.658,4,1,0.158,6
0,0,349146,0.583,0.803,0.839,8.91e-06,2,0.125,-4.724,0.112,115.042,4,1,0.581,10
0,0,229090,0.888,0.334,0.527,0.93,2,0.697,-16.002,0.0324,176.043,4,1,0.547,9
0,0,159133,0.173,0.402,0.34,1e-05,0,0.133,-8.931,0.0258,85.009,4,1,0.31,4
0,0,163880,0.91,0.561,0.256,0.00844,1,0.278,-8.658,0.105,136.563,4,1,0.813,4
0,0,178333,0.99,0.674,0.175,0.00354,5,0.162,-16.325,0.238,93.964,4,0,0.78,16
0,0,219066,0.857,0.416,0.345,0,10,0.938,-14.377,0.37,151.06,3,1,0.551,17
0,0,196200,0.411,0.616,0.684,2.32e-06,0,0.0781,-4.171,0.0456,140.186,4,1,0.965,10
0,0,242000,0.0709,0.775,0.653,0,1,0.105,-7.453,0.141,156.091,4,1,0.751,9
0,0,80690,0.996,0.421,0.156,0.91,9,0.366,-23.132,0.0449,77.554,3,0,0.861,4
0,0,109124,0.19,0.317,0.318,0.798,9,0.265,-21.064,0.036,128.61,4,1,0.82,6
0,0,189600,0.177,0.442,0.562,2.03e-05,10,0.12,-9.08,0.0267,99.749,3,1,0.671,5
0,0,120232,0.992,0.572,0.168,0.667,9,0.208,-20.684,0.0895,81.614,4,1,0.797,4
0,0,228932,0.973,0.491,0.162,0.00282,1,0.575,-22.365,0.0945,111.254,4,1,0.456,6
0,0,234501,0.955,0.319,0.218,0.93,4,0.11,-13.162,0.0374,124.834,4,0,0.0369,3
0,0,157946,0.229,0.571,0.572,0.892,7,0.0575,-9.642,0.0335,155.361,4,0,0.968,10
0,0,173766,0.186,0.179,0.986,0.986,3,0.21,-13.599,0.0871,86.535,4,1,0.0153,3
0,0,152593,0.883,0.652,0.309,9.65e-06,5,0.289,-17.424,0.111,94.785,4,1,0.888,5
0,0,64511,0.995,0.633,0.194,0.903,3,0.269,-18.938,0.0429,72.61,3,1,0.686,4
0,0,228586,0.00404,0.769,0.293,0,9,0.0745,-13.763,0.232,171.633,4,0,0.776,11
0,0,173450,0.996,0.378,0.0145,0.97,4,0.106,-39.397,0.0503,119.692,4,0,0.374,7
0,0,155089,0.971,0.604,0.119,5.17e-05,0,0.103,-20.166,0.0529,115.241,4,0,0.386,4
0,0,172410,0.912,0.317,0.998,0.965,10,0.776,-20.253,0.0428,71.227,3,0,0.00486,6
0,0,193026,0.344,0.636,0.572,1.25e-06,7,0.513,-9.042,0.311,113.802,4,1,0.803,7
0,0,245263,0.959,0.169,0.174,0.934,6,0.189,-23.538,0.0396,128.453,3,1,0.0384,3
0,0,163077,0.423,0.276,0.997,0.946,0,0.866,-18.409,0.133,168.439,4,1,0.0191,6
0,0,219173,0.348,0.707,0.593,8.07e-05,4,0.31,-12.826,0.0471,110.26,4,0,0.919,10
0,0,201586,0.542,0.218,0.17,0.868,7,0.544,-20.659,0.0342,80.294,4,1,0.054,10
0,0,208693,0.173,0.624,0.68,0.902,10,0.305,-7.72,0.0335,149.673,4,1,0.969,10
0,0,227120,0.837,0.638,0.53,0.00044,7,0.0865,-13.122,0.12,125.568,4,0,0.579,8
0,0,135301,0.876,0.626,0.363,0,5,0.127,-18.392,0.152,79.842,4,1,0.937,4
0,0,171993,0.994,0.404,0.262,0.855,10,0.479,-20.397,0.0696,90.195,4,1,0.66,5
0,0,1004226,0.971,0.296,0.231,0.824,2,0.0907,-19.468,0.044,138.713,4,1,0.0398,11
0,0,175464,0.478,0.619,0.615,0,2,0.0791,-8.376,0.0372,91.964,3,1,0.969,19
0,0,236355,0.968,0.244,0.257,0.928,4,0.122,-21.487,0.0384,90.934,4,1,0.0386,4
0,0,234501,0.955,0.319,0.218,0.93,4,0.11,-13.162,0.0374,124.834,4,0,0.0369,3
0,0,244000,0.85,0.252,0.999,0.909,4,0.969,-17.994,0.0588,85.02,4,0,1e-05,4
0,0,220716,0.239,0.54,0.627,0,5,0.0901,-6.401,0.0322,143.922,4,1,0.362,4
0,0,240039,0.831,0.174,0.465,0.939,7,0.0865,-19.707,0.0446,148.283,3,1,0.0388,9
0,0,254537,0.978,0.207,0.0737,0.975,5,0.0746,-25.665,0.0469,126.427,1,1,0.0354,3
0,0,237307,0.982,0.177,0.0434,0.0568,1,0.333,-25.157,0.0408,85.456,4,1,0.0947,5
0,0,182693,0.971,0.497,0.0661,0,8,0.136,-15.279,0.045,155.09,3,1,0.444,4
0,0,238576,0.973,0.131,0.174,0.961,5,0.134,-17.521,0.0359,87.449,4,1,0.0373,3
0,0,227763,0.794,0.512,0.225,2.3e-06,2,0.096,-17.864,0.039,130.001,4,0,0.59,4
0,0,336746,0.336,0.809,0.632,0,5,0.532,-6.824,0.137,79.982,4,1,0.737,11
0,1,274520,0.00176,0.524,0.902,0.0355,4,0.403,-4.654,0.0365,99.207,4,1,0.364,3
0,0,99728,0.817,0.376,0.261,0,5,0.471,-18.545,0.0324,131.496,4,0,0.651,4
0,0,197139,0.949,0.482,0.169,4.01e-05,2,0.15,-21.626,0.0645,148.024,4,0,0.603,4
0,0,412147,0.922,0.642,0.386,0,9,0.113,-6.784,0.0711,83.024,1,1,0.818,13
0,0,238573,0.208,0.721,0.737,2.42e-06,8,0.0884,-6.256,0.0417,99.091,4,1,0.878,3
0,0,146530,0.984,0.202,0.0224,0.0216,7,0.102,-26.131,0.0369,175.595,3,0,0.213,6
0,0,235676,0.121,0.286,0.43,0.794,9,0.122,-10.869,0.0416,110.628,3,0,0.029,9
0,0,138921,0.726,0.533,0.129,0,2,0.0944,-19.405,0.0321,99.459,3,0,0.387,6
0,0,306285,0.625,0.464,0.651,0.914,0,0.0938,-16.369,0.0406,191.991,4,1,0.137,9
0,0,212613,0.0225,0.569,0.558,0,2,0.141,-6.42,0.0272,139.792,4,1,0.675,10
0,0,247320,0.692,0.794,0.664,0.000149,6,0.68,-6.798,0.0785,104.926,4,0,0.821,9
0,0,122336,0.99,0.619,0.189,0.848,1,0.261,-22.266,0.135,80.941,4,1,0.927,4
0,0,242526,0.576,0.142,0.0486,0.853,0,0.101,-17.567,0.049,86.425,4,1,0.0278,9
0,0,108714,0.84,0.665,0.352,0.667,2,0.125,-18.696,0.036,78.483,4,0,0.96,5
0,0,188282,0.847,0.486,0.254,0.0439,9,0.142,-16.994,0.0308,121.196,4,1,0.266,4
0,0,385546,0.991,0.266,0.0128,0.901,1,0.0805,-30.44,0.0466,167.313,5,1,0.037,12
0,0,392000,0.726,0.582,0.565,5.43e-05,8,0.753,-14.682,0.118,115.834,3,1,0.928,5
0,0,254171,0.992,0.229,0.0805,0.946,6,0.119,-22.749,0.0471,126.59,5,1,0.0362,3
0,0,147201,0.906,0.512,0.148,0,1,0.15,-20.155,0.0392,105.948,4,1,0.581,4
0,0,367440,0.224,0.825,0.907,9.02e-06,0,0.0938,-5.278,0.0338,122.517,4,0,0.978,12
0,0,129612,0.0996,0.845,0.704,0.00221,7,0.159,-7.3,0.0866,100.026,4,1,0.678,36
0,0,312131,0.962,0.27,0.0843,0.0525,1,0.591,-23.279,0.0518,83.861,4,1,0.138,3
0,0,116401,0.975,0.764,0.163,0.887,8,0.108,-24.727,0.0942,123.941,4,1,0.845,4
0,0,315863,0.025,0.66,0.965,0.0747,0,0.102,-3.357,0.0665,174.87,4,1,0.447,9
0,0,282272,0.966,0.295,0.0383,2.67e-05,0,0.146,-24.55,0.0598,63.083,3,1,0.117,4
0,0,254160,0.795,0.818,0.71,0,6,0.373,-4.645,0.0696,125.102,4,0,0.916,9
0,0,161306,0.873,0.556,0.116,0,8,0.0805,-20.841,0.201,79.282,4,1,0.627,4
0,0,177006,0.994,0.616,0.0466,0.00136,3,0.131,-23.789,0.0529,93.03,4,1,0.441,4
0,0,188813,0.00111,0.793,0.375,0.00024,6,0.0819,-13.989,0.228,169.215,4,0,0.552,8
0,0,204253,0.689,0.505,0.462,0.897,0,0.0953,-8.408,0.0323,121.099,4,0,0.834,8
0,0,213906,0.576,0.565,0.399,1.82e-05,4,0.432,-8.696,0.0308,115.252,4,1,0.226,7
0,0,177210,0.923,0.479,0.0746,5.55e-06,1,0.16,-18.957,0.0471,113.83,4,1,0.394,4
0,0,196386,0.00313,0.825,0.504,0.00359,0,0.0812,-13.72,0.172,169.307,4,1,0.966,9
0,0,114640,0.538,0.399,0.242,0.957,5,0.125,-13.401,0.0536,207.117,5,1,0.752,8
0,0,240400,0.68,0.443,0.284,0.936,1,0.111,-21.199,0.2,209.404,4,1,0.742,5
0,0,166026,0.958,0.759,0.363,0.0854,5,0.0783,-13.968,0.0506,120.397,4,1,0.901,4
0,0,282333,0.0195,0.439,0.855,0,0,0.0561,-6.078,0.111,203.046,3,1,0.79,5
0,0,217051,0.975,0.265,0.0754,9.56e-06,1,0.0744,-21.526,0.0364,126.714,5,1,0.165,6
0,1,195986,0.36,0.469,0.918,0,0,0.0752,-3.733,0.08,138.065,4,1,0.261,2
0,0,123525,0.925,0.726,0.344,0.806,4,0.152,-15.963,0.0366,123.466,4,0,0.768,5
0,0,181501,0.887,0.697,0.45,0.926,8,0.172,-16.51,0.0918,95.087,4,1,0.906,5
0,0,177397,0.979,0.373,0.0329,0.0173,6,0.148,-25.955,0.0377,151.524,4,1,0.58,4
0,0,131314,0.714,0.627,0.313,0,5,0.373,-18.073,0.0526,132.66,4,1,0.785,4
0,0,192013,0.464,0.75,0.625,4.85e-06,7,0.0748,-7.072,0.0302,109.921,4,1,0.742,8
0,0,248306,0.687,0.247,0.352,0,7,0.695,-12.877,0.0373,88.295,3,1,0.186,19
0,0,205607,0.985,0.273,0.084,3.35e-05,8,0.319,-22.42,0.0323,96.999,3,1,0.191,5
0,0,190800,0.888,0.472,0.304,1.62e-06,10,0.133,-10.418,0.0322,112.699,4,1,0.442,2
0,0,184013,0.784,0.624,0.24,0.83,7,0.0912,-14.866,0.0484,76.85,4,1,0.611,8
0,0,193533,0.992,0.677,0.34,0,7,0.355,-13.86,0.0923,83.412,4,0,0.73,4
0,0,215386,0.389,0.873,0.82,6.22e-06,11,0.0838,-5.138,0.0688,137.07,4,0,0.956,8
0,0,318626,0.721,0.433,0.176,8.26e-05,8,0.0646,-19.244,0.0493,177.106,3,1,0.366,10
0,0,171127,0.841,0.668,0.0796,0,5,0.0967,-22.326,0.0865,126.381,5,0,0.682,5
0,0,187605,0.973,0.249,0.0645,2.57e-05,5,0.134,-22.198,0.0348,79.283,4,1,0.226,4
0,0,142000,0.993,0.51,0.229,0,3,0.342,-12.976,0.337,205.903,3,1,0.663,6
0,0,114550,0.995,0.675,0.0557,0.608,2,0.394,-22.445,0.066,65.602,4,1,0.804,3
0,0,146905,0.798,0.653,0.202,0.514,0,0.14,-18.221,0.0745,109.346,4,1,0.924,4
0,0,144000,0.966,0.537,0.423,0.923,0,0.0966,-11.708,0.0597,71.011,4,1,0.587,8
0,0,351085,0.000194,0.164,0.00285,0.618,1,0.317,-11.782,0.0615,114.95,4,1,0.0202,3
0,0,243466,0.24,0.776,0.548,0,1,0.349,-8.974,0.148,78.938,4,1,0.871,5
0,0,168398,0.721,0.305,0.997,0.998,4,0.936,-17.948,0.0456,73.853,3,0,0.0158,2
0,1,202226,0.00915,0.471,0.95,1.58e-06,2,0.0315,-3.063,0.0445,187.117,3,1,0.791,21
0,0,168893,0.108,0.432,0.809,0.000752,5,0.342,-13.782,0.103,173.133,4,1,0.267,7
0,0,276142,0.964,0.407,0.532,5.5e-05,1,0.202,-6.969,0.0561,149.191,3,1,0.545,17
0,0,171453,0.346,0.666,0.615,0.823,2,0.253,-7.944,0.0306,151.229,4,1,0.966,8
0,0,78017,0.992,0.299,0.139,0.85,3,0.112,-22.97,0.0508,72.859,5,1,0.459,3
0,0,147883,0.748,0.76,0.406,0.000246,0,0.0854,-16.871,0.0787,100.882,4,1,0.96,3
0,1,267747,0.00287,0.633,0.96,0,5,0.166,-3.401,0.0485,117.992,4,0,0.344,16
0,0,177226,0.971,0.646,0.482,0.0243,3,0.0769,-12.122,0.108,126.61,4,1,0.961,10
0,0,220853,0.204,0.517,0.552,0.828,3,0.07,-8.478,0.0401,121.582,4,1,0.963,9
0,0,213387,0.979,0.478,0.0851,0.143,5,0.0855,-25.215,0.0512,107.838,4,1,0.45,4
0,0,315000,0.0011,0.524,0.879,0.677,5,0.07,-7.53,0.0436,173.822,4,1,0.604,5
0,0,178500,0.961,0.613,0.27,0.0803,6,0.107,-20.367,0.112,180.68,4,0,0.824,4
0,0,282253,0.235,0.775,0.854,0,1,0.0822,-7.257,0.0498,110.003,4,0,0.756,6
0,0,291253,0.959,0.123,0.118,0.845,1,0.111,-19.906,0.0414,71.618,4,1,0.0753,2
0,0,234653,0.777,0.76,0.397,9.7e-05,0,0.104,-7.003,0.0322,124.981,4,1,0.485,4
0,0,251843,0.759,0.508,0.375,0,7,0.2,-17.92,0.106,86.143,4,0,0.728,3
0,0,161760,0.68,0.849,0.482,0,4,0.116,-7.661,0.107,120.043,4,1,0.629,6
0,0,182679,0.964,0.388,0.325,0.0132,8,0.218,-8.527,0.0423,65.885,4,1,0.561,5
0,0,152032,0.93,0.462,0.333,0.000603,9,0.406,-17.206,0.0723,177.166,4,1,0.754,4
0,0,217733,0.0563,0.714,0.545,2.29e-06,2,0.188,-7.405,0.0381,118.726,4,1,0.579,8
0,1,184933,0.0423,0.656,0.98,0,4,0.193,-4.48,0.0641,106.981,4,1,0.562,30
0,1,227133,0.0266,0.519,0.713,0,0,0.353,-6.677,0.128,106.155,4,1,0.507,2
0,0,204426,0.982,0.328,0.19,0.00777,2,0.445,-14.547,0.0412,102.461,4,1,0.354,2
0,0,61204,0.2,0.118,0.986,0.99,8,0.654,-23.846,0.0533,175.082,3,1,0.0167,6
0,0,165916,0.992,0.565,0.133,0.362,8,0.168,-19.77,0.112,174.862,4,1,0.689,4
0,0,266613,0.486,0.747,0.701,0,11,0.0504,-5.885,0.16,89.96,4,0,0.641,10
0,0,234267,0.242,0.485,0.331,1.1e-06,9,0.117,-9.042,0.0269,136.001,4,1,0.258,4
0,0,186306,0.895,0.692,0.193,0.86,0,0.105,-14.326,0.075,115.262,3,1,0.596,8
0,0,166333,0.98,0.815,0.316,0.167,7,0.108,-13.262,0.0557,134.654,4,1,0.841,10
0,0,280920,0.366,0.633,0.98,4.42e-05,3,0.0917,-3.582,0.0635,138.047,4,1,0.97,5
0,0,158532,0.991,0.466,0.0306,0.44,7,0.163,-24.68,0.0352,129.96,4,0,0.379,4
0,0,171911,0.995,0.395,0.0231,0.224,10,0.263,-27.256,0.0433,76.229,5,0,0.284,3
0,0,196133,0.354,0.805,0.871,0.000191,9,0.236,-5.184,0.0289,137.077,4,1,0.973,9
0,0,177626,0.482,0.628,0.756,0.0864,0,0.0704,-15.216,0.0745,137.612,4,1,0.607,9
0,0,159849,0.621,0.678,0.295,0.000828,2,0.217,-11.138,0.0403,127.061,4,0,0.617,3
0,0,128992,0.799,0.705,0.107,0.28,1,0.145,-22.204,0.0357,112.883,4,0,0.672,3
0,0,257872,0.573,0.16,0.333,0.924,7,0.0595,-16.449,0.0375,66.142,5,1,0.039,10
0,0,141279,0.902,0.124,0.12,0.808,0,0.477,-21.25,0.0335,74.654,3,1,0.105,3
0,0,283428,0.898,0.186,0.00809,0.883,9,0.109,-17.546,0.0472,124.477,4,0,0.0394,9
0,0,317106,0.265,0.485,0.914,2.43e-06,4,0.912,-5.702,0.101,122.563,4,0,0.35,9
0,0,390440,0.759,0.608,0.703,0.151,5,0.103,-11.199,0.0324,83.181,4,1,0.961,13
0,0,304213,0.507,0.412,0.497,0,7,0.572,-7.328,0.0387,146.347,3,1,0.482,2
0,0,603226,0.662,0.544,0.666,2.58e-05,1,0.11,-13.979,0.0748,127.712,3,1,0.856,8
0,0,227093,0.98,0.351,0.237,0.0196,1,0.323,-16.727,0.0525,80.894,4,1,0.457,26
0,0,352992,0.267,0.757,0.478,3.8e-05,5,0.0765,-14.714,0.0471,115.274,4,1,0.966,17
0,0,280000,0.619,0.574,0.642,0,2,0.191,-4.409,0.135,104.585,5,0,0.815,13
0,1,242733,0.0335,0.55,0.78,0.0203,2,0.69,-5.176,0.033,89.382,4,1,0.521,3
0,0,134065,0.813,0.76,0.0663,1.27e-06,5,0.0972,-18.119,0.0652,79.304,4,1,0.85,5
0,0,265346,0.434,0.593,0.697,0,2,0.155,-9.717,0.151,170.042,4,1,0.773,8
0,0,174991,0.949,0.449,0.135,0,3,0.133,-18.369,0.0651,183.403,3,1,0.286,5
0,0,151200,0.382,0.394,0.375,0.926,0,0.276,-12.584,0.0402,159.504,4,1,0.629,8
0,0,170773,0.981,0.323,0.0579,0.0505,8,0.277,-22.237,0.0364,127.097,5,1,0.224,3
0,0,87506,0.969,0.575,0.0748,0.866,7,0.123,-23.746,0.168,146.124,4,1,0.493,4
0,0,201647,0.967,0.47,0.0885,0.000416,5,0.103,-21.019,0.0441,177.881,4,1,0.359,8
0,0,155496,0.604,0.756,0.416,0.754,7,0.051,-17.793,0.123,107.45,4,1,0.651,5
0,0,148540,0.867,0.725,0.154,0,5,0.0699,-19.275,0.0353,113.573,4,1,0.824,8
0,0,192333,0.25,0.522,0.423,0.00601,6,0.202,-9.998,0.026,92.594,3,1,0.219,7
0,0,148053,0.658,0.725,0.695,0.768,5,0.067,-6.478,0.0326,144.923,4,1,0.963,7
0,0,337586,0.272,0.528,0.663,0.0118,2,0.113,-7.005,0.0274,154.992,4,1,0.337,2
0,0,90446,0.992,0.58,0.089,0.843,2,0.14,-20.902,0.0855,100.181,3,1,0.689,3
0,0,222026,0.39,0.594,0.919,8.42e-06,5,0.37,-4.66,0.0345,106.02,4,1,0.546,9
0,0,190017,0.995,0.341,0.0408,0.183,4,0.106,-24.944,0.0432,81.077,4,1,0.641,4
0,0,176482,0.928,0.583,0.219,0.0258,0,0.285,-18.259,0.163,178.088,4,0,0.695,6
0,0,303093,0.045,0.79,0.914,0.278,9,0.0548,-3.778,0.0743,102.539,4,1,0.918,9
0,0,231026,0.0651,0.159,0.315,0.933,11,0.477,-19.718,0.0544,139.473,3,1,0.0382,9
0,0,79177,0.14,0,2.01e-05,0.0668,0,0.111,-28.709,0,0,0,1,0,2
0,0,250748,0.985,0.459,0.0986,3.19e-05,2,0.574,-25.086,0.14,66.346,4,0,0.42,4
0,0,227319,0.994,0.559,0.139,0.752,9,0.501,-21.649,0.0676,83.43,4,1,0.751,4
0,0,292960,0.41,0.779,0.902,0,2,0.229,-4.871,0.108,100.013,4,1,0.754,8
0,0,196000,0.414,0.102,1,0.928,3,0.952,-13.347,0.0563,82.272,4,0,1e-05,3
0,0,115986,0.976,0.346,0.157,0.613,3,0.538,-18.24,0.0384,182.077,4,1,0.502,4
0,0,227200,0.139,0.574,0.486,0.317,7,0.128,-10.546,0.0262,86.189,4,0,0.457,5
0,0,115426,0.87,0.662,0.228,0.881,7,0.13,-14.563,0.0564,81.373,3,1,0.562,8
0,0,166533,0.994,0.712,0.155,0.63,3,0.116,-16.215,0.115,122.587,4,1,0.478,12
0,0,190161,0.993,0.429,0.0535,2e-05,3,0.171,-22.166,0.0456,136.554,4,1,0.361,6
0,0,182600,0.995,0.429,0.16,9.54e-05,4,0.127,-12.974,0.137,75.892,4,1,0.534,10
0,0,198386,0.877,0.688,0.18,0.954,5,0.0923,-13.432,0.0577,75.848,3,1,0.56,8
0,0,154986,0.581,0.762,0.854,0.923,7,0.0416,-4.196,0.0369,131.679,4,1,0.974,17
0,0,228826,0.978,0.229,0.215,0.419,8,0.097,-12.238,0.0344,136.375,4,1,0.0385,8
0,0,344618,0.986,0.276,0.031,0.102,3,0.303,-28.08,0.0454,84.574,5,1,0.112,4
0,1,218000,0.000934,0.285,0.846,0.00177,4,0.136,-6.744,0.089,115.011,4,1,0.495,2
0,0,157990,0.956,0.256,0.146,0.0854,9,0.107,-19.327,0.0393,60.356,5,1,0.448,2
0,0,264680,0.443,0.539,0.652,0,11,0.066,-9.274,0.168,163.471,4,0,0.735,5
0,0,163024,0.993,0.676,0.0204,0.0154,0,0.106,-24.944,0.0659,114.453,4,1,0.489,4
0,0,130893,0.801,0.553,0.664,0.00219,8,0.313,-7.164,0.175,184.559,4,0,0.814,2
0,0,164960,0.958,0.624,0.573,0.783,0,0.0854,-11.304,0.0342,97.85,4,1,0.971,4
0,0,168200,0.73,0.478,0.537,1.98e-05,3,0.331,-15.262,0.0656,155.212,4,1,0.688,6
0,0,197260,0.036,0.742,0.412,0.878,5,0.184,-13.717,0.0594,145.974,4,0,0.605,2
0,0,221600,0.0849,0.53,0.508,6.48e-06,4,0.164,-8.902,0.0565,101.871,4,1,0.669,16
0,0,192000,0.392,0.616,0.406,0.654,9,0.143,-13.973,0.0454,180.027,4,0,0.933,2
0,0,186826,0.337,0.683,0.684,0.888,5,0.287,-6.82,0.0295,148.019,4,1,0.96,23
0,0,194213,0.995,0.404,0.0209,0.168,1,0.109,-24.946,0.051,165.775,4,1,0.397,4
0,0,185611,0.957,0.5,0.154,0.766,3,0.116,-21.269,0.049,169.615,4,1,0.815,2
0,0,190796,0.99,0.538,0.0308,0.007,7,0.108,-24.298,0.0414,135.455,5,1,0.317,2
0,0,158573,0.734,0.714,0.433,0,9,0.119,-11.561,0.0342,132.802,4,1,0.896,6
0,0,128102,0.954,0.607,0.225,0,3,0.277,-18.14,0.121,82.977,3,1,0.797,1
0,0,173573,0.976,0.604,0.674,0.622,4,0.128,-12.678,0.0562,118.904,4,0,0.667,3
0,0,111527,0.993,0.369,0.0865,0.862,7,0.141,-21.127,0.04,65.596,4,0,0.499,2
0,0,208400,0.039,0.811,0.861,0,2,0.0682,-6.266,0.0635,101.016,4,1,0.941,3
0,0,167413,0.0246,0.604,0.721,0,1,0.113,-8.55,0.037,108.407,4,0,0.592,2
0,0,129568,0.961,0.262,0.0646,0.0221,7,0.15,-23.508,0.0524,82.078,3,0,0.159,2
0,0,141694,0.994,0.342,0.299,0.901,3,0.652,-18.037,0.0368,71.841,4,1,0.449,2
0,1,231960,0.973,0.177,0.152,0.00326,11,0.113,-16.293,0.0392,83.354,4,1,0.0944,4
0,0,281000,0.909,0.16,0.999,0.000317,11,0.613,-15.26,0.0834,78.977,4,1,0.000571,1
0,0,139622,0.673,0.775,0.366,0.763,0,0.108,-18.99,0.0364,147.43,4,1,0.967,2
0,0,318000,0.524,0.731,0.699,0.000108,8,0.283,-6.409,0.059,110.016,3,1,0.608,7
0,0,305680,0.576,0.353,0.458,0.000405,7,0.105,-10.887,0.0324,136.921,4,0,0.185,11
0,0,112718,0.0495,0.158,0.522,0.918,10,0.644,-17.899,0.0569,97.58,3,0,0.0304,1
0,0,188160,0.309,0.725,0.912,0,6,0.0963,-5.464,0.0608,110.103,4,0,0.799,5
0,0,182213,0.712,0.369,0.479,3.52e-06,0,0.117,-5.11,0.0328,179.477,3,1,0.553,5
0,0,170786,0.476,0.783,0.67,0,11,0.123,-9.675,0.205,91.985,3,0,0.737,4
0,0,516022,0.0132,0.774,0.805,0.211,1,0.0385,-6.86,0.0514,130.009,4,0,0.565,10
0,0,243572,0.913,0.516,0.178,0.955,6,0.134,-18.663,0.0459,136.068,4,1,0.518,3
0,0,329999,7.94e-05,0.407,0.939,0.0905,6,0.0772,-5.956,0.0534,170.025,4,0,0.563,3
0,0,271026,0.514,0.583,0.374,0,9,0.12,-9.156,0.0293,135.952,4,1,0.21,7
0,0,188040,0.921,0.504,0.55,0.00154,7,0.896,-12.881,0.175,94.244,3,1,0.742,4
0,0,193933,0.688,0.568,0.593,0,5,0.148,-13.879,0.0654,133.396,4,1,0.857,6
0,0,130115,0.852,0.494,0.779,0.836,9,0.133,-16.658,0.0334,136.175,3,1,0.968,3
0,0,87646,0.134,0.14,0.286,0.509,10,0.431,-29.537,0.07,103.056,3,1,0.0302,1
0,0,260311,0.00133,0.549,0.799,5.19e-05,5,0.146,-5.872,0.0302,130.059,4,1,0.387,3
0,0,141640,0.534,0.812,0.59,0.00439,3,0.0879,-9.657,0.0742,121.073,4,1,0.96,2
0,0,170693,0.757,0.684,0.411,0,8,0.0812,-11.247,0.0449,130.222,4,1,0.594,16
0,0,162080,0.487,0.371,0.554,0,9,0.201,-7.82,0.034,149.983,3,1,0.347,7
0,0,180000,0.436,0.582,0.546,0.877,10,0.147,-15.168,0.0336,159.992,4,1,0.656,3
0,0,189000,0.323,0.632,0.774,0.000119,10,0.0813,-5.541,0.0338,147.066,4,1,0.861,6
0,0,217808,0.718,0.539,0.522,1.58e-05,0,0.191,-6.341,0.0302,111.817,4,1,0.804,7
0,0,231000,0.615,0.112,0.998,0.929,11,0.816,-13.862,0.305,82.071,3,1,0.00887,1
0,0,208240,0.00132,0.864,0.478,0.174,11,0.0433,-14.023,0.118,90.883,4,1,0.96,5
0,0,323506,0.909,0.233,0.273,0.75,11,0.11,-14.297,0.0341,94.06,3,1,0.0552,13
0,0,289080,0.721,0.377,0.39,0.678,6,0.187,-17.201,0.0415,207.802,4,1,0.961,4
0,0,184253,0.643,0.801,0.473,0,0,0.226,-11.455,0.0569,146.032,5,1,0.745,19
0,0,150012,0.949,0.499,0.155,0.971,1,0.0982,-37.761,0.108,120.002,3,1,0.379,1
0,0,238628,0.000729,0.592,0.348,0.0363,1,0.134,-11.812,0.0307,110.119,4,1,0.467,6
0,0,201626,0.685,0.546,0.661,0.736,0,0.25,-10.02,0.0555,133.62,4,1,0.946,8
0,0,268981,0.981,0.131,0.102,0.92,7,0.233,-22.631,0.0535,87.395,3,1,0.0376,2
0,0,265640,0.318,0.738,0.31,0.000289,6,0.0868,-18.082,0.199,123.12,4,1,0.6,7
0,0,413753,0.753,0.595,0.286,2.8e-05,3,0.0904,-13.838,0.0345,103.77,1,0,0.355,5
0,0,174500,0.482,0.268,1,0.988,5,0.982,-15.39,0.115,111.309,4,1,1e-05,1
0,0,181621,0.0664,0.85,0.388,0.877,7,0.103,-13.61,0.0988,147.949,4,1,0.874,3
0,0,174631,0.981,0.409,0.0369,1.21e-05,10,0.18,-23.491,0.0346,78.405,4,1,0.158,4
0,0,190933,0.967,0.584,0.835,0.013,3,0.123,-11.526,0.0557,100.923,4,1,0.949,3
0,0,182095,0.995,0.593,0.0737,0.9,1,0.179,-20.077,0.068,129.14,4,1,0.472,3
0,0,433960,0.826,0.414,0.162,0.88,1,0.118,-21.256,0.0602,154.842,4,1,0.0783,6
0,0,265466,0.671,0.601,0.408,0,8,0.108,-8.626,0.0523,128.862,4,1,0.465,1
0,0,196731,0.98,0.274,0.0915,1.62e-05,5,0.367,-19.869,0.0332,96.821,3,1,0.103,5
